0,14.4144133624445,-2.83039135669797,-0.0957745295612436,0.0277924671459446,0,14.922310930382,-2.81020431861355,-0.083892046588319,0.0248178941736398,0,13.6876753268868,-3.0221812016449,-0.0734431258814275,0.0181591054548072,0,0,0,0
0.01,14.4286338757782,-2.89206472393486,-0.104768570645205,0.031313381519588,-0.899404108396168,14.915690669745,-2.87544952574484,-0.0852790687033648,0.0258449098294006,-0.138702211504578,13.6311058076345,-3.10591879336088,-0.0486826004038935,0.0146993986453416,2.4760525477534,0,0,0
0.02,14.2717840610601,-2.85827056066472,-0.0872165386064348,0.0269291105665442,1.75520320387705,14.9139105231686,-2.87837608952459,-0.0842896145085159,0.0260384182640411,0.0989454194848957,13.5210834088825,-2.86339532760322,-0.0352465174289082,0.0105902912249272,1.34360829749853,0,0,0
0.03,14.1211181626197,-2.84484124133733,-0.0577764376217079,0.0197184756639022,2.94401009847269,14.6400239299927,-2.79738615786165,-0.082171525635228,0.0262120153872787,0.211808887328785,13.3531210225793,-2.91827826735291,-0.0290068200277638,0.00945044781390038,0.623969740114439,0,0,0
0.04,14.3862391864555,-2.88667028811514,-0.0600623284366468,0.0214717743940044,-0.22858908149389,14.8633655429631,-2.85925394717076,-0.058517587231981,0.0195404674344806,2.3653938403247,13.4278262608854,-2.9945785621146,0.0109980815439754,0.00211420216065967,4.00049015717392,0,0,0
0.05,14.3032555610441,-2.92857776488237,-0.0372686338099794,0.0156350620747111,2.27936946266674,14.8922529405831,-2.82509487532823,-0.0541001671573267,0.018331169770745,0.441742007465434,3.95265763430326,-2.75399562797671,-5.08523796224535,14.2584166601152,-509.623604378932,0,0,0
0.06,14.3363910158223,-2.86790788237575,0.00341331671790948,0.00489694391956764,4.06819505278889,14.9245073997431,-2.86922230530412,-0.0097164607587627,0.00596554578977174,4.4383706398564,13.5485133968248,-2.89732599959677,0.0251444742561191,0.00133324707614791,511.038243650147,0,0,0
0.07,14.2761307609327,-2.84907258260337,-0.0248560719731034,0.0125885399340297,-2.82693886910128,14.7929585986924,-2.80959016923767,-0.0234812843548159,0.0096624678130093,-1.37648235960532,13.4383645133404,-2.87204419283772,0.0277032769399498,0.000251438949705404,0.25588026838307,0,0,0
0.08,14.3069170975567,-2.8728594185035,-0.00335218125863795,0.00639769547060068,2.15038907144654,14.8723771179843,-2.81152513267899,4.40718597526444e-05,0.00268303457506558,2.35253562145686,13.4942708478491,-2.88982795719813,0.0450665342682371,-0.00408544305939901,1.73632573282874,0,0,0
0.09,14.2986973657985,-2.88446912545978,-0.00652340124120136,0.00712802311697051,-0.317121998256341,14.8531259165879,-2.87569421764588,-0.021489542859997,0.00921950754645531,-2.15336147197497,13.4492911525197,-2.82228409712821,0.0271511443541115,1.50815019124822e-06,-1.79153899141257,0,0,0
